Date_Time,Temperature (°C),Humidity (%),Occupancy,Appliance Usage (kWh),Historical Energy Consumption (kWh),Weather Condition,Block,Energy Consumption (kWh)
29/06/2023 07:00,32.11,34.45,4,1.11,46.02,Clear,MOQ 4,38.86
29/06/2023 08:00,11.39,57.9,2,2.65,67.74,Windy,SOQ 5,19.22
29/06/2023 09:00,30.45,31.58,1,3.78,66.1,Clear,CBQ 25,33.92
29/06/2023 10:00,14.99,40.78,10,1.42,63.08,Windy,CBQ 24,24.15
29/06/2023 11:00,29.87,63.64,3,2.69,49.92,Cloudy,CBQ 10,22.67
29/06/2023 12:00,13.6,70.61,10,0.89,57.83,Rain,MOQ 9,30.68
29/06/2023 13:00,20.35,48.34,8,3.22,28.2,Windy,SNCO 8A,21.73
29/06/2023 14:00,28.01,45.73,9,3.5,62.29,Windy,SOQ 19,35.81
29/06/2023 15:00,28.36,79.03,7,1.11,32.39,Rain,SOQ 11,21.01
29/06/2023 16:00,18.32,52.72,7,3.84,57.77,Rain,CBQ 10,32.98
29/06/2023 17:00,11.08,44.97,6,3.48,32.24,Windy,MOQ 10,23.39
29/06/2023 18:00,23.3,30.39,5,4.56,47.82,Rain,SOQ 12,31.57
29/06/2023 19:00,13.67,40.16,0,3.4,50.86,Cloudy,MOQ 2,18.05
29/06/2023 20:00,19.16,68.73,6,3.99,57.47,Windy,SNCO 5B,29.41
29/06/2023 21:00,12.85,44.65,8,2.55,33.9,Rain,CBQ 30,17.73
29/06/2023 22:00,12.1,48.73,0,1.85,36.66,Clear,SNCO 12B,39.27
29/06/2023 23:00,17.52,31.55,8,1.72,45.7,Cloudy,SNCO 4B,16.48
30/06/2023 00:00,33.7,37.4,9,4.04,33.81,Clear,SNCO 3A,32.28
30/06/2023 01:00,30.99,67.68,9,2.24,69.97,Cloudy,CBQ 15,21.57
30/06/2023 02:00,20.42,64.28,4,1.01,52.23,Clear,CBQ 15,24.06
30/06/2023 03:00,26.56,71.97,5,1.7,32.16,Cloudy,CBQ 12,35.44
30/06/2023 04:00,22.2,55.03,6,0.5,31.36,Clear,CBQ 29,34.94
30/06/2023 05:00,16.79,55.21,1,4.24,45.5,Clear,MOQ 8,26.02
30/06/2023 06:00,23.41,36.73,6,1.04,52.13,Rain,CBQ 8,18.62
30/06/2023 07:00,16.98,61.82,7,3.89,59.27,Clear,MOQ 17,27.05
30/06/2023 08:00,28.31,41.36,5,2.32,34.83,Clear,MOQ 13,19.98
30/06/2023 09:00,15.24,78.36,9,0.58,23.16,Windy,MOQ 12,19.75
30/06/2023 10:00,27.75,56.1,5,2.31,66,Cloudy,CBQ 30,24.81
30/06/2023 11:00,25.05,39.15,2,3.95,62.75,Clear,CBQ 17,25.19
30/06/2023 12:00,17.66,37.02,9,0.83,44.05,Cloudy,MOQ 11,37.28
30/06/2023 13:00,26.15,55.5,5,2.5,63.37,Windy,CBQ 21,31.19
30/06/2023 14:00,13.31,68.88,2,1.76,58.41,Clear,SOQ 4,17.67
30/06/2023 15:00,33.67,43.22,10,4.32,27.3,Windy,MOQ 18,39.87
30/06/2023 16:00,32.5,41.6,7,1.1,30.01,Windy,CBQ 19,35.84
30/06/2023 17:00,18.69,52.49,2,2.01,63.93,Windy,MOQ 18,35.07
30/06/2023 18:00,18.78,53.35,3,4.68,48.11,Clear,MOQ 3,21.69
30/06/2023 19:00,28.14,35.74,3,1.5,31.18,Rain,SNCO 4A,26.59
30/06/2023 20:00,10.04,36.47,0,2.42,37.92,Rain,SOQ 20,35.12
30/06/2023 21:00,15.11,73.97,2,3.43,30.38,Rain,CBQ 29,17.92
30/06/2023 22:00,24.57,34.44,6,3.48,38.21,Clear,MOQ 19,33.14
30/06/2023 23:00,18.54,72.56,3,2.15,66.2,Windy,MOQ 5,32.95
01/07/2023 00:00,13.14,43.34,8,3.45,24.53,Clear,SOQ 12,33.47
01/07/2023 01:00,15.62,51.61,7,4.76,52.41,Clear,MOQ 13,16.26
01/07/2023 02:00,34.63,61.81,3,1.14,25.58,Clear,CBQ 24,28.51
01/07/2023 03:00,14.32,52.39,5,4.87,52.71,Clear,SOQ 18,17.09
01/07/2023 04:00,33.77,55.67,8,1.63,29.7,Rain,SOQ 14,38.61
01/07/2023 05:00,21.76,78.92,8,1.6,44.07,Cloudy,CBQ 9,29.44
01/07/2023 06:00,11.95,38.17,0,2.66,64,Clear,MOQ 3,25.65
01/07/2023 07:00,34.04,48.19,3,1.29,26.78,Clear,MOQ 20,23.71
01/07/2023 08:00,15.57,55.28,4,3.51,64.91,Cloudy,SOQ 19,30.26
01/07/2023 09:00,30.54,54.6,0,1.74,48.3,Rain,SNCO 18B,39.26
01/07/2023 10:00,34.21,52.88,8,4.16,20.52,Cloudy,SOQ 18,26.89
01/07/2023 11:00,11.42,63.15,0,1.32,43.77,Rain,SOQ 3,18.02
01/07/2023 12:00,27.83,53.32,4,4.2,46.31,Windy,SOQ 17,31.55
01/07/2023 13:00,14.67,66.05,4,1.17,41.79,Windy,MOQ 11,27.21
01/07/2023 14:00,24.8,78.92,1,2.73,46.41,Clear,MOQ 17,31.9
01/07/2023 15:00,24.96,56.35,10,0.88,48.41,Clear,MOQ 13,19.12
01/07/2023 16:00,21.91,30.77,1,4.27,29.73,Clear,CBQ 18,31.74
01/07/2023 17:00,11.07,77.4,5,1.38,60.32,Clear,SOQ 19,21.05
01/07/2023 18:00,34.09,50.18,10,1.52,38.93,Rain,MOQ 14,34.21
01/07/2023 19:00,23.64,53.37,6,0.64,39.24,Windy,SOQ 5,25.52
01/07/2023 20:00,13.42,74.11,4,3.92,27.05,Clear,MOQ 3,20.21
01/07/2023 21:00,20.88,69.77,5,2.43,58.67,Rain,SOQ 1,26.03
01/07/2023 22:00,26.09,50.76,8,4.72,43.96,Cloudy,CBQ 3,30.16
01/07/2023 23:00,20.28,52.36,5,3.52,27.92,Cloudy,SOQ 19,30.69
02/07/2023 00:00,14.43,55.7,2,2.44,43.21,Clear,SNCO 11B,21.99
02/07/2023 01:00,28.41,41.77,6,2.31,63.12,Cloudy,SNCO 12A,22.13
02/07/2023 02:00,15.94,33.57,3,1.28,64.6,Rain,CBQ 6,21.14
02/07/2023 03:00,24.32,66.71,9,4.76,30.64,Cloudy,MOQ 9,32.12
02/07/2023 04:00,21.11,51.78,3,4.43,32.89,Clear,CBQ 29,37.99
02/07/2023 05:00,12.27,74.52,7,1.22,20.78,Windy,SNCO 15A,28.96
02/07/2023 06:00,26.43,31.12,3,0.67,21.4,Cloudy,CBQ 29,36.44
02/07/2023 07:00,34.26,64.8,10,2.8,62.3,Clear,SOQ 15,39.67
02/07/2023 08:00,28.24,33.33,8,3.54,53.3,Cloudy,MOQ 17,34.13
02/07/2023 09:00,25.97,31.94,10,2.04,61.37,Clear,CBQ 22,24.53
02/07/2023 10:00,22.64,65.7,7,1.57,58.89,Cloudy,CBQ 10,35.96
02/07/2023 11:00,31.18,34.46,7,4.65,48.5,Clear,CBQ 19,32.88
02/07/2023 12:00,19.27,76.03,8,0.7,52.06,Clear,CBQ 25,25.32
02/07/2023 13:00,32.12,57.04,7,4.89,46.28,Windy,MOQ 15,38.53
02/07/2023 14:00,23.96,63.87,10,1.29,55.96,Cloudy,MOQ 4,34.25
02/07/2023 15:00,24.72,79.92,7,4.52,43.98,Rain,SNCO 4A,17.06
02/07/2023 16:00,28.37,41.93,1,2.08,55.98,Rain,SOQ 6,36.05
02/07/2023 17:00,20.8,31.82,8,4.13,51.97,Cloudy,CBQ 26,29.51
02/07/2023 18:00,11.43,63.43,4,4.39,59.77,Windy,SNCO 8A,33.95
02/07/2023 19:00,31.38,68.22,4,3.47,56.86,Cloudy,CBQ 15,33.43
02/07/2023 20:00,17.96,64.6,5,4.52,59.75,Rain,CBQ 29,33
02/07/2023 21:00,10.41,64.49,7,4.38,59.18,Rain,CBQ 5,29.86
02/07/2023 22:00,21.2,71.52,10,4.46,30.78,Clear,SNCO 6B,30.02
02/07/2023 23:00,33.02,70.85,8,2.76,27.42,Rain,SNCO 12A,36.22
03/07/2023 00:00,27.3,40.52,7,4.35,22.56,Cloudy,MOQ 8,38.87
03/07/2023 01:00,20.04,63.49,6,1.63,27.14,Rain,SOQ 7,17.45
03/07/2023 02:00,13.63,49.25,4,2.93,51.31,Cloudy,SNCO 6A,18.55
03/07/2023 03:00,27.11,52.88,3,4.27,25.59,Rain,CBQ 21,37.09
03/07/2023 04:00,13.85,72.68,9,1.65,57.95,Rain,SOQ 14,25.66
03/07/2023 05:00,26.37,41.71,7,2.1,53.85,Rain,SOQ 6,21.58
03/07/2023 06:00,24.57,68.48,7,2,27.66,Rain,SNCO 5A,28.88
03/07/2023 07:00,27.05,59.77,4,2.61,63.83,Rain,SOQ 8,21.93
03/07/2023 08:00,31.68,67.53,6,3.77,50.97,Rain,CBQ 19,34.49
03/07/2023 09:00,29.41,60.63,7,4.06,68.4,Rain,SOQ 13,15.62
03/07/2023 10:00,10.88,58.82,3,1.22,50.86,Cloudy,MOQ 6,36.39
03/07/2023 11:00,23.13,32.3,1,2.56,45.62,Clear,MOQ 9,39.49
03/07/2023 12:00,22.11,74.26,3,1.69,29.43,Clear,SNCO 4A,26.07
03/07/2023 13:00,18.67,69.04,4,4.9,67.21,Rain,SOQ 1,26.36
03/07/2023 14:00,29.05,33.2,8,2.68,55.99,Windy,SOQ 13,35.04
03/07/2023 15:00,21.64,61.34,8,3.94,37.75,Clear,SNCO 15B,30.55
03/07/2023 16:00,32.21,60.83,9,1.34,57.24,Windy,MOQ 1,16.52
03/07/2023 17:00,11.14,43.69,3,3.73,43.13,Windy,MOQ 17,27.05
03/07/2023 18:00,25,51.07,2,3.89,65.01,Windy,CBQ 27,29.7
03/07/2023 19:00,34.31,54.46,7,4.77,30.46,Clear,SNCO 18A,26.8
03/07/2023 20:00,20.94,67.7,1,4.26,47.48,Rain,SOQ 4,27.93
03/07/2023 21:00,26.06,74.8,1,2.23,67.35,Cloudy,CBQ 29,20.03
03/07/2023 22:00,23.85,30.61,4,3.12,65.26,Clear,CBQ 10,15.14
03/07/2023 23:00,27.18,57.93,1,1.97,22.71,Clear,MOQ 15,35.59
04/07/2023 00:00,19.1,59.56,3,0.73,36.6,Rain,MOQ 16,37.03
04/07/2023 01:00,24.06,45.17,8,3.33,26.3,Windy,MOQ 14,37.57
04/07/2023 02:00,10.48,73.24,5,0.98,21.11,Clear,SNCO 3A,22.2
04/07/2023 03:00,13.91,31.82,0,4.87,27.51,Cloudy,SNCO 17B,36.54
04/07/2023 04:00,21.07,36.27,0,0.69,23.83,Cloudy,CBQ 2,27.73
04/07/2023 05:00,13.43,61.11,8,1.9,25.52,Clear,SNCO 6B,24.53
04/07/2023 06:00,11.82,62.47,7,3.06,66.86,Cloudy,SNCO 12B,22.24
04/07/2023 07:00,31.25,30.07,1,1.53,35.64,Clear,CBQ 22,25.18
04/07/2023 08:00,28.92,32.34,0,3.91,66.35,Cloudy,SOQ 1,30.13
04/07/2023 09:00,18.9,43.18,5,2.01,62.08,Cloudy,SNCO 18A,20.3
04/07/2023 10:00,28.68,32.26,5,2.97,25.17,Rain,MOQ 9,27.07
04/07/2023 11:00,16.32,73.27,7,3.55,57.44,Rain,SOQ 14,38.43
04/07/2023 12:00,17.78,44.35,2,4.41,24.85,Clear,CBQ 6,35.85
04/07/2023 13:00,18.85,46.06,10,4.84,25.67,Clear,SOQ 7,21.22
04/07/2023 14:00,10.81,65.63,8,1.09,36.71,Cloudy,CBQ 22,31.79
04/07/2023 15:00,17.81,40.91,7,2.7,42.25,Rain,SNCO 10B,18.9
04/07/2023 16:00,15.85,79.76,2,1.43,43.73,Clear,CBQ 22,36.56
04/07/2023 17:00,12.82,43.74,10,4.12,67.67,Cloudy,SNCO 10A,29.18
04/07/2023 18:00,11.28,44.67,8,2.49,24.3,Clear,MOQ 6,25.19
04/07/2023 19:00,10.9,56.54,4,1.05,49.03,Cloudy,SOQ 15,16.15
04/07/2023 20:00,29.93,59.7,4,4.38,59.66,Windy,SOQ 4,39.46
04/07/2023 21:00,11.87,36.8,2,3.9,62.5,Windy,SNCO 20A,20.09
04/07/2023 22:00,31.46,30.73,7,1.16,47.11,Rain,SNCO 16A,37.72
04/07/2023 23:00,26.16,43.09,0,3.52,21.88,Windy,MOQ 8,33.79
05/07/2023 00:00,21.98,63.44,5,3.26,56.87,Clear,CBQ 8,38.92
05/07/2023 01:00,32.23,30.46,8,4.09,60.59,Rain,SOQ 3,24.64
05/07/2023 02:00,30.44,58.62,0,1.32,53.54,Clear,MOQ 18,19.15
05/07/2023 03:00,16.34,59.25,10,3.85,45.05,Windy,CBQ 8,31.24
05/07/2023 04:00,23,68.88,4,1.66,60.97,Cloudy,SOQ 7,37.24
05/07/2023 05:00,14.34,51.48,7,2.7,32.53,Windy,SNCO 16B,29.26
05/07/2023 06:00,17.02,53.61,5,4.92,47.85,Rain,SOQ 12,37.77
05/07/2023 07:00,30.04,77.96,7,0.91,25.42,Windy,SNCO 12B,33.7
05/07/2023 08:00,16.12,46.81,7,0.7,58.95,Rain,CBQ 10,27.7
05/07/2023 09:00,15.29,78.15,9,4.75,51.42,Rain,SNCO 18B,35.31
05/07/2023 10:00,23.94,41.02,9,2.22,50.52,Windy,MOQ 6,22.21
05/07/2023 11:00,14.9,56.2,6,3.14,22.02,Rain,CBQ 26,30.75
05/07/2023 12:00,24.03,67.69,0,3.91,55.54,Windy,SNCO 11B,27.62
05/07/2023 13:00,28.27,54.01,6,2.96,63.11,Windy,SOQ 19,29.39
05/07/2023 14:00,33.53,76.2,2,1.31,63.7,Clear,MOQ 7,15.71
05/07/2023 15:00,10.13,38.22,9,4.27,29.09,Rain,SNCO 7B,15.38
05/07/2023 16:00,26.86,70.09,5,1.5,56.45,Clear,CBQ 2,27.89
05/07/2023 17:00,27.83,42.03,7,2.72,41.66,Windy,SNCO 1B,39.45
05/07/2023 18:00,23.49,64.84,1,2.33,57.62,Clear,CBQ 17,24.72
05/07/2023 19:00,17.65,62.51,9,3.55,22.39,Cloudy,MOQ 5,36.99
05/07/2023 20:00,33.3,65.57,7,1.49,32.81,Cloudy,SOQ 3,33.12
05/07/2023 21:00,23.74,60.15,9,1.87,37.86,Clear,CBQ 1,16.68
05/07/2023 22:00,11.09,33.81,2,2.46,42.11,Rain,SNCO 4A,21.25
05/07/2023 23:00,24.18,57.11,1,3.58,44.43,Rain,MOQ 12,27.14
06/07/2023 00:00,21.27,50.87,3,0.92,57.81,Clear,SOQ 4,30.98
06/07/2023 01:00,33.77,54.4,7,3.43,52.56,Cloudy,SNCO 20A,34.51
06/07/2023 02:00,15.68,61.99,2,2.89,41.83,Windy,SNCO 4A,22.47
06/07/2023 03:00,13.39,70.92,8,4.59,30.41,Clear,CBQ 8,35.55
06/07/2023 04:00,34.18,38.99,5,3.57,57.11,Clear,SNCO 12A,16.94
06/07/2023 05:00,24.98,40.22,6,3.72,28.3,Rain,CBQ 5,29.39
06/07/2023 06:00,14.95,33.22,6,4.26,50.55,Windy,SOQ 9,18.63
06/07/2023 07:00,24.49,50.28,10,4.21,20.11,Windy,SNCO 17A,15.02
06/07/2023 08:00,12.72,37.86,2,3.47,64.25,Cloudy,SOQ 12,23.3
06/07/2023 09:00,19.44,48.71,10,2.03,45.22,Rain,SOQ 11,27.86
06/07/2023 10:00,19.15,75.59,9,1.66,38.19,Clear,SNCO 12B,26.77
06/07/2023 11:00,10.01,53.77,1,3.91,65.29,Rain,MOQ 2,29.99
06/07/2023 12:00,10.54,68.28,1,3.3,42.58,Rain,SOQ 12,21.45
06/07/2023 13:00,28.96,41.56,0,2.89,53.56,Clear,MOQ 14,26.77
06/07/2023 14:00,23.76,71.55,6,3.24,38.85,Clear,SNCO 16B,29.91
06/07/2023 15:00,32.43,74.37,2,0.65,47.07,Cloudy,CBQ 11,28.9
06/07/2023 16:00,12.04,37.75,8,3.9,41.86,Windy,SNCO 12B,25.68
06/07/2023 17:00,21.16,33.52,6,1.72,69.01,Cloudy,SOQ 9,16.48
06/07/2023 18:00,23.72,38.42,2,0.89,54.61,Clear,SNCO 5A,20.16
06/07/2023 19:00,18.73,44.07,7,4.32,59.73,Clear,MOQ 6,23.01
06/07/2023 20:00,21.16,35.22,6,4.65,58.64,Cloudy,MOQ 8,19.35
06/07/2023 21:00,27.24,55.93,5,2.95,47.07,Rain,SNCO 3A,38.19
06/07/2023 22:00,19.52,48.44,5,2.2,47.76,Rain,SNCO 16B,16.9
06/07/2023 23:00,17.76,46.7,4,1.1,38.37,Windy,SOQ 7,36.53
07/07/2023 00:00,23.13,68.04,9,4.95,42.79,Clear,SNCO 1A,36.59
07/07/2023 01:00,16.23,76.43,5,4.6,47.23,Windy,SOQ 15,16.99
07/07/2023 02:00,25.16,53.9,6,0.97,36.63,Cloudy,SNCO 19A,26.34
07/07/2023 03:00,22.31,62.04,8,2.71,39.31,Windy,SNCO 11A,25.48
07/07/2023 04:00,30.23,33.9,7,3.45,49.07,Rain,SNCO 6B,17.97
07/07/2023 05:00,24.46,74.44,7,0.87,23.17,Clear,CBQ 13,29.78
07/07/2023 06:00,11.43,53.66,5,0.69,46.77,Rain,SNCO 2B,39.17
07/07/2023 07:00,25.64,67.82,5,0.71,65.22,Cloudy,SNCO 11B,31.64
07/07/2023 08:00,24.32,57.66,9,4.86,59.45,Clear,SOQ 15,15.04
07/07/2023 09:00,16.4,35.88,8,4.38,67,Rain,SOQ 5,27.51
07/07/2023 10:00,25.67,36.94,6,4.96,31.17,Clear,CBQ 12,20.95
07/07/2023 11:00,26.76,64.31,1,3.12,63.97,Windy,SNCO 11B,29.73
07/07/2023 12:00,20.74,48.96,6,1.53,41.31,Cloudy,SOQ 4,16.32
07/07/2023 13:00,18.03,31.56,3,4.28,39.54,Rain,MOQ 17,18.61
07/07/2023 14:00,19.62,63.97,3,2.19,52.96,Windy,SOQ 16,26.16
07/07/2023 15:00,15.8,40.95,8,1.64,51.97,Cloudy,SNCO 13A,34.36
07/07/2023 16:00,13.64,45.44,3,3.17,47.4,Windy,SNCO 17A,25.61
07/07/2023 17:00,11.22,33.17,3,0.52,30.38,Windy,SNCO 16A,33.77
07/07/2023 18:00,19.65,47.53,0,1.68,51.54,Clear,MOQ 2,25.09
07/07/2023 19:00,11.5,43.66,5,3.32,29.78,Cloudy,CBQ 22,22.18
07/07/2023 20:00,26.44,54.32,10,0.55,65.98,Rain,SNCO 20A,34.02
07/07/2023 21:00,23.75,48.66,7,4.59,56.96,Windy,SNCO 19B,36.9
07/07/2023 22:00,24.29,74.75,6,2.66,33.82,Cloudy,CBQ 20,23.93
07/07/2023 23:00,25.1,77.87,10,3.73,36.73,Windy,SOQ 12,16.18
08/07/2023 00:00,12.52,72.94,4,3.8,24.37,Rain,CBQ 6,26.07
08/07/2023 01:00,29.26,79.12,1,4.44,58.14,Windy,CBQ 28,25.91
08/07/2023 02:00,27.84,57.33,2,1.02,58.03,Rain,MOQ 14,18.73
08/07/2023 03:00,10.75,52.95,0,1.12,62.13,Windy,SNCO 1A,24.38
08/07/2023 04:00,20.05,47.65,8,2.55,44.55,Windy,SNCO 4B,36.81
08/07/2023 05:00,29.67,59.6,6,4.42,39.28,Cloudy,MOQ 14,32.06
08/07/2023 06:00,33.35,60.63,1,4.69,49.51,Windy,SOQ 5,21.88
08/07/2023 07:00,12.16,71.56,10,3.52,31.65,Clear,SOQ 5,28.17
08/07/2023 08:00,15.7,54.47,1,1.22,35.12,Rain,SNCO 11A,17.64
08/07/2023 09:00,26.27,52.1,3,0.87,33.15,Rain,MOQ 17,27.51
08/07/2023 10:00,16.8,53.07,0,3.89,31.34,Windy,MOQ 11,28.73
08/07/2023 11:00,23.75,65.53,8,1.64,58.5,Rain,SOQ 8,39.96
08/07/2023 12:00,23.95,73.95,3,3.24,54.49,Windy,SNCO 19A,29.82
08/07/2023 13:00,14.81,62.81,8,4.05,39.77,Windy,CBQ 7,33.46
08/07/2023 14:00,11.55,78.69,10,0.79,41.75,Cloudy,CBQ 7,30.62
08/07/2023 15:00,20.26,68.25,6,3.48,35.62,Clear,MOQ 1,39.32
08/07/2023 16:00,30.3,56.2,8,3.52,62.87,Clear,CBQ 9,17.64
08/07/2023 17:00,12.67,70.06,10,2.77,62.23,Cloudy,SOQ 1,20.52
08/07/2023 18:00,23.92,45.23,3,2.9,32.72,Rain,SNCO 6A,30.51
08/07/2023 19:00,10.83,71.07,8,2.08,64.43,Clear,SNCO 1A,38.64
08/07/2023 20:00,25.86,48.33,10,0.84,22.68,Cloudy,SNCO 3B,28.92
08/07/2023 21:00,10.75,45.22,6,2.06,41.27,Rain,SNCO 17B,25.81
08/07/2023 22:00,11.36,58.34,5,2.44,66.39,Clear,CBQ 5,27.32
08/07/2023 23:00,16.97,30.95,0,4,67.81,Cloudy,MOQ 13,23.5
09/07/2023 00:00,26.89,57.86,8,4.75,26.55,Clear,SOQ 14,15.15
09/07/2023 01:00,28.86,63.42,5,4.13,31.02,Rain,MOQ 18,21.9
09/07/2023 02:00,11.16,66.55,8,5,20.76,Clear,SOQ 4,38.93
09/07/2023 03:00,27.14,41.28,0,1.85,33.79,Windy,SNCO 20B,16.36
09/07/2023 04:00,27.69,54.67,7,1.68,24.28,Rain,SOQ 16,33.59
09/07/2023 05:00,29.77,67.24,1,3.42,60.32,Clear,CBQ 8,30.31
09/07/2023 06:00,16.63,31.54,9,1.04,66.43,Clear,SOQ 14,33.84
09/07/2023 07:00,17.86,52.09,8,3.44,57.7,Windy,MOQ 6,19.21
09/07/2023 08:00,16.39,36.68,4,2.74,47.24,Windy,CBQ 28,37.45
09/07/2023 09:00,28.08,40.16,9,4.82,21.55,Cloudy,SOQ 7,31.81
09/07/2023 10:00,11.55,71.09,8,3.78,51.06,Cloudy,SOQ 11,35.66
09/07/2023 11:00,16.67,52.46,4,2.43,20.64,Rain,CBQ 14,30.32
09/07/2023 12:00,18.68,56.97,3,3.78,57.39,Cloudy,SOQ 16,17.28
09/07/2023 13:00,23.23,76.05,1,4.84,40.75,Clear,SOQ 6,39.69
09/07/2023 14:00,22.18,68.79,6,3.34,67.24,Clear,CBQ 14,21.33
09/07/2023 15:00,29.56,57.93,3,1.79,53.94,Cloudy,CBQ 23,29.4
09/07/2023 16:00,26.75,50.27,4,0.87,65.74,Windy,SNCO 12A,23.64
09/07/2023 17:00,32.21,68.8,2,0.86,28.29,Windy,MOQ 7,15.07
09/07/2023 18:00,21.16,35.46,1,2.4,52.04,Clear,SNCO 19B,39.44
09/07/2023 19:00,29.4,79.94,6,1.86,44.14,Windy,MOQ 2,21.95
09/07/2023 20:00,18.76,39.08,10,4.03,49.18,Rain,CBQ 14,35.09
09/07/2023 21:00,15.89,35.27,6,2.18,24.13,Windy,SNCO 17A,37.1
09/07/2023 22:00,23.08,41.27,10,1.97,54.24,Rain,SOQ 17,15.73
09/07/2023 23:00,30.11,48.15,10,2.17,22.07,Windy,SNCO 1A,30.34
10/07/2023 00:00,30.69,31.3,10,4.39,29.49,Cloudy,CBQ 17,35.79
10/07/2023 01:00,11.06,58.72,0,4.6,51.25,Rain,SNCO 1A,34.6
10/07/2023 02:00,30.08,79.66,7,0.63,56.68,Windy,SOQ 11,33.63
10/07/2023 03:00,26.24,63.25,2,4.46,67.03,Windy,CBQ 18,24.65
10/07/2023 04:00,16.63,50.47,1,1.37,65.96,Cloudy,SOQ 9,30.78
10/07/2023 05:00,26.29,55.51,2,1.9,55.48,Cloudy,SOQ 16,36.35
10/07/2023 06:00,10.06,62.71,3,2.39,22.02,Rain,SNCO 2A,28.89
10/07/2023 07:00,21.13,32.01,8,4.92,69.37,Clear,SOQ 2,27.66
10/07/2023 08:00,27.71,45.38,4,4.53,25.17,Rain,CBQ 29,30.19
10/07/2023 09:00,12.25,47.11,3,3.4,36.85,Cloudy,CBQ 27,29.1
10/07/2023 10:00,32.07,68.08,1,3.62,37.62,Windy,MOQ 10,22.22
10/07/2023 11:00,26.51,40.88,0,1.62,57.47,Rain,CBQ 16,32.86
10/07/2023 12:00,32.62,52.77,10,2.43,66.81,Windy,CBQ 5,31.31
10/07/2023 13:00,22.18,47.53,6,4.45,24.33,Clear,MOQ 11,29.52
10/07/2023 14:00,12.42,38.74,9,1.28,53.43,Clear,SNCO 2B,24.85
10/07/2023 15:00,29.74,61.65,10,0.93,37.96,Windy,SNCO 15A,23.26
10/07/2023 16:00,30.83,41.85,5,3.78,22.71,Windy,SNCO 13B,23.02
10/07/2023 17:00,29.44,54.27,4,1.97,28.27,Windy,SOQ 1,19.3
10/07/2023 18:00,14.17,56.5,4,4.74,20.64,Cloudy,SNCO 10B,37.51
10/07/2023 19:00,29.36,66.45,9,4.23,31.51,Clear,SOQ 8,24.87
10/07/2023 20:00,33.79,68.59,7,1.74,44.46,Windy,CBQ 18,18.95
10/07/2023 21:00,32.83,44.61,3,2.04,57.84,Cloudy,SOQ 3,34.61
10/07/2023 22:00,20.87,50.72,3,3.14,61.17,Cloudy,SNCO 12A,37.47
10/07/2023 23:00,23.46,50.78,10,1.57,65.08,Rain,SOQ 4,15.55
11/07/2023 00:00,19.09,37.66,6,3.32,21.47,Rain,CBQ 22,34.94
11/07/2023 01:00,21.53,32.66,7,4.7,56.24,Windy,SOQ 3,15.35
11/07/2023 02:00,29.45,66.8,0,0.94,55.63,Rain,MOQ 5,33.13
11/07/2023 03:00,16.26,61.06,5,1.04,63.56,Clear,SNCO 3B,16.11
11/07/2023 04:00,15.8,76.64,3,4.21,66.73,Windy,SOQ 20,32.08
11/07/2023 05:00,17.62,71.75,0,3.09,68.11,Windy,SOQ 10,39.67
11/07/2023 06:00,15.64,62.21,10,3.3,27.19,Cloudy,SOQ 14,22
11/07/2023 07:00,31.18,71.3,8,2.74,24.04,Cloudy,CBQ 1,23.73
11/07/2023 08:00,34.07,59.67,4,2.48,63.74,Cloudy,MOQ 20,26.31
11/07/2023 09:00,24.62,54.43,0,2.36,47.84,Windy,SOQ 16,15.54
11/07/2023 10:00,19.21,75.78,9,4.57,49.11,Cloudy,CBQ 5,29.58
11/07/2023 11:00,12.53,65.11,1,3.22,59.13,Cloudy,SOQ 8,35.39
11/07/2023 12:00,25.41,47.02,7,2.72,33.03,Rain,MOQ 5,33.82
11/07/2023 13:00,19.51,75.41,0,4.79,64.69,Windy,CBQ 20,27.74
11/07/2023 14:00,30.01,52.47,1,4.35,38.14,Clear,SOQ 16,39.76
11/07/2023 15:00,28.59,73.79,7,0.93,68.45,Rain,SNCO 7B,19.75
11/07/2023 16:00,34.51,56.74,5,3,22.16,Clear,SNCO 12B,26.64
11/07/2023 17:00,28.81,33.32,6,4.61,56.1,Clear,SOQ 16,29.68
11/07/2023 18:00,33.94,65.82,5,4.22,36.91,Cloudy,MOQ 13,20.46
11/07/2023 19:00,13.57,69.57,0,1.29,49.1,Windy,MOQ 20,37.94
11/07/2023 20:00,34.92,37.95,5,4.49,65.2,Rain,CBQ 25,37.69
11/07/2023 21:00,10.53,71.69,8,1.28,52.02,Windy,MOQ 1,31.76
11/07/2023 22:00,15.02,42.66,0,0.61,27.68,Cloudy,CBQ 17,37.13
11/07/2023 23:00,24.45,71.35,6,3.29,38.28,Cloudy,CBQ 5,19.65
12/07/2023 00:00,27.36,60.2,2,4.48,25.09,Rain,SNCO 3A,38.64
12/07/2023 01:00,27.67,33.15,8,3.79,67.41,Clear,CBQ 6,31.76
12/07/2023 02:00,30.74,51.61,10,1,38.62,Cloudy,SOQ 11,25.77
12/07/2023 03:00,32.9,41.68,6,2.62,38.88,Rain,MOQ 18,25.53
12/07/2023 04:00,32.55,47.73,2,3.53,36.09,Clear,MOQ 5,18.15
12/07/2023 05:00,21.38,59.64,5,2.48,49.31,Rain,CBQ 12,23.45
